0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,label
0.36130857,0.50677675,0.33389977,0.5292161,0.33714724,0.48418498,0.34794694,0.5623575,0.3547867,0.4612938,0.48365268,0.639009,0.48674563,0.39429253,0.66496414,0.7232302,0.6627608,0.30773517,0.6581538,0.5677053,0.66177905,0.4909529,0.798626,0.5695478,0.7992014,0.44792214,0.66070575,0.77488804,0.65293545,0.25187877,0.8647047,0.666902,0.87085915,0.35849768,malasana
0.41158727,0.48934725,0.38173792,0.5111698,0.38228074,0.46379516,0.36729884,0.54085493,0.3682767,0.432318,0.48606464,0.60751265,0.4911481,0.3726921,0.66817105,0.68688446,0.6779384,0.29209557,0.6976782,0.5367659,0.6973207,0.43629718,0.81352603,0.5548097,0.8207165,0.4361255,0.65143776,0.7489294,0.6643372,0.24254158,0.8776798,0.646083,0.8871872,0.34722942,malasana
0.43408716,0.49454215,0.40351126,0.5195995,0.40651682,0.46804896,0.4068236,0.5579191,0.41148418,0.44364563,0.49497107,0.6479799,0.49116644,0.36912853,0.6692988,0.73110604,0.66116047,0.25909844,0.69010776,0.547938,0.6846128,0.44196516,0.7377673,0.58494973,0.739727,0.43901822,0.6083057,0.7971007,0.6229249,0.20150526,0.8498519,0.76096004,0.8427575,0.275282,malasana
0.15131713,0.2894891,0.12920375,0.30406392,0.13223425,0.270773,0.14439757,0.32255182,0.15053877,0.2513339,0.28108975,0.34952506,0.29330134,0.22567625,0.46875745,0.39903072,0.48578653,0.17743322,0.51610595,0.29380473,0.51468086,0.26421362,0.6448148,0.33519056,0.6349536,0.24645399,0.8025042,0.33170024,0.8067583,0.26173776,0.90791553,0.33061454,0.9243803,0.24435996,malasana
0.21478973,0.49979618,0.18517822,0.5239739,0.18595658,0.4793876,0.19778852,0.5521932,0.19735385,0.4581419,0.3629725,0.59397805,0.36145905,0.41059187,0.57557064,0.64995325,0.57165164,0.35219887,0.6151949,0.53588223,0.62407047,0.46445876,0.7849225,0.55299914,0.7661532,0.44027963,0.58984864,0.683642,0.58834106,0.3202197,0.88292086,0.6114397,0.8775229,0.39410374,malasana
0.48950943,0.5057369,0.4738434,0.5179137,0.473315,0.4911217,0.4720251,0.5373283,0.47227067,0.47493672,0.54249966,0.5557092,0.5493876,0.44213542,0.65084165,0.5951019,0.6639376,0.40129277,0.7741657,0.58529747,0.6655176,0.5025745,0.77689534,0.5159494,0.77025276,0.45193708,0.6400962,0.6054734,0.62286955,0.4076275,0.78396827,0.583426,0.78656155,0.4116258,malasana
0.21299991,0.4184461,0.18965869,0.43749562,0.18869366,0.39845327,0.20247391,0.46214712,0.20231299,0.37622762,0.33959234,0.5160259,0.33757263,0.328417,0.5290658,0.57073754,0.546064,0.26305762,0.5033988,0.4492328,0.5067291,0.39936122,0.6838601,0.47209787,0.6842893,0.35682955,0.45723334,0.6011113,0.4494246,0.24422686,0.7282488,0.54963887,0.7270334,0.30064827,malasana
0.30790344,0.5120488,0.29371098,0.52401936,0.2936621,0.4968159,0.30052972,0.5415766,0.30093774,0.4815648,0.38992417,0.5752896,0.3890842,0.45045546,0.5186488,0.6241877,0.5187584,0.40309325,0.4837461,0.5343366,0.48115772,0.49920624,0.587938,0.5435485,0.58692855,0.48278588,0.51241714,0.6404584,0.5209634,0.38670108,0.6609191,0.62367404,0.66393304,0.4043839,malasana
0.30214402,0.4813907,0.28373933,0.50810295,0.28514612,0.45677873,0.3183305,0.5444359,0.31581664,0.43029192,0.4296797,0.6047075,0.4285822,0.3642727,0.597482,0.7068196,0.596743,0.2670918,0.6063649,0.51420593,0.61211693,0.45390832,0.7195471,0.5369078,0.7228683,0.40964016,0.57885844,0.7541026,0.5748224,0.19858237,0.82166266,0.66279584,0.8111607,0.29824045,malasana
0.29617035,0.5150283,0.27497375,0.5153715,0.27593917,0.48922417,0.28516325,0.49084154,0.2925754,0.43833923,0.41704822,0.5351697,0.4129089,0.39923254,0.5734821,0.59824175,0.5839673,0.45034117,0.5190305,0.5916121,0.51834506,0.57312787,0.730351,0.46641627,0.7385723,0.36940727,0.53870785,0.60145414,0.5425292,0.3900077,0.76361287,0.5309338,0.83849245,0.37036696,malasana
0.26830783,0.48465675,0.23785532,0.5153129,0.24186559,0.4508864,0.2586802,0.5560933,0.2660971,0.41457796,0.38473412,0.64147735,0.37665045,0.34101996,0.61024785,0.7406539,0.5827447,0.22905086,0.56229943,0.51782507,0.56009394,0.44605193,0.6485794,0.5681274,0.6456695,0.42451003,0.5108288,0.77940726,0.50397235,0.19211915,0.77069104,0.7017282,0.7522978,0.25016505,malasana
0.28626406,0.5591758,0.25525445,0.570041,0.25720656,0.53011316,0.2589738,0.55671567,0.26840162,0.46549353,0.41233462,0.5869922,0.43567696,0.41762456,0.63162374,0.70545346,0.68285865,0.36131603,0.65276647,0.5602737,0.65582967,0.5305499,0.81037074,0.56592596,0.8020872,0.4536004,0.5989946,0.7530231,0.61411047,0.2989468,0.8913015,0.6997973,0.89772826,0.39064246,malasana
0.3098387,0.52457404,0.28844514,0.5442646,0.28848776,0.5027303,0.30526313,0.56908417,0.30880624,0.4772548,0.4220631,0.60757774,0.4318086,0.43750507,0.5973102,0.6715868,0.622937,0.35908723,0.6523106,0.6051069,0.64153236,0.49079344,0.7735552,0.569911,0.7796442,0.46456903,0.61002976,0.7106157,0.60275203,0.3289638,0.86901385,0.621404,0.8683337,0.41030088,malasana
0.29730597,0.5195193,0.27137822,0.5391237,0.27268696,0.4981704,0.283983,0.564348,0.28713894,0.47556892,0.43353343,0.60304964,0.42581618,0.4382345,0.6282977,0.68118954,0.6266276,0.37215802,0.6097124,0.5492496,0.6066846,0.51315576,0.78238076,0.5593911,0.79047096,0.45921564,0.6017063,0.7018445,0.59364045,0.33562213,0.84811026,0.62768537,0.85006064,0.3948723,malasana
0.311785,0.51131934,0.2902938,0.5292077,0.2903521,0.49246833,0.29990327,0.55373496,0.30072072,0.47517684,0.4266091,0.5898102,0.4231211,0.43596867,0.5910219,0.6359136,0.59404254,0.38377938,0.6135626,0.5369429,0.6137599,0.4845367,0.74565464,0.55253476,0.7400542,0.46319875,0.59196055,0.6645544,0.595344,0.36653993,0.8136473,0.6034886,0.8133632,0.4301043,malasana
0.17783213,0.43323216,0.15558903,0.42928547,0.15901332,0.4041008,0.17016436,0.39724192,0.18505555,0.34527585,0.33856604,0.4427175,0.32967755,0.31611603,0.5348132,0.50779265,0.541313,0.3536772,0.47652027,0.4847076,0.48474336,0.47012597,0.6926131,0.34898478,0.71658593,0.24097578,0.5032677,0.5128703,0.48298368,0.29796824,0.7476716,0.40695992,0.7775176,0.2680438,malasana
0.18664853,0.55351,0.16382161,0.5740481,0.16382463,0.53099155,0.18916869,0.5978192,0.19000159,0.5029283,0.3711005,0.6530542,0.3770204,0.4531833,0.5812612,0.72021234,0.61087936,0.3853919,0.6076622,0.6428767,0.61381966,0.53572214,0.77484286,0.606704,0.76834905,0.4955402,0.5920053,0.76949865,0.59444916,0.35026416,0.9092562,0.7111668,0.92339617,0.37902573,malasana
0.17624,0.49246454,0.14492,0.52133894,0.147674,0.46532798,0.16876341,0.5558368,0.17044564,0.43507147,0.35456014,0.631706,0.3584561,0.3682653,0.63690907,0.7055434,0.6330998,0.2844274,0.5951334,0.5183336,0.5985382,0.47545874,0.7361441,0.5690626,0.7383683,0.43029052,0.55823183,0.75619924,0.5685129,0.24608552,0.88546616,0.6840872,0.8931113,0.3262166,malasana
0.20601922,0.45277157,0.16259551,0.49611613,0.16468301,0.41272166,0.16823857,0.56008434,0.16850221,0.36451018,0.33407748,0.67762685,0.34362954,0.24923685,0.5647255,0.8452589,0.5781336,0.11123795,0.56983256,0.517319,0.5729729,0.39841723,0.7100309,0.58972293,0.7000391,0.3792189,0.56981486,0.94777393,0.5739106,0.039203025,0.8667832,0.8441759,0.8678339,0.17087767,malasana
0.2933282,0.5040312,0.2813235,0.52862895,0.28534847,0.4672581,0.3350438,0.56451744,0.34874538,0.42162645,0.42201078,0.6563473,0.44214448,0.34295455,0.60119236,0.7750447,0.6194391,0.23848309,0.62409925,0.5496417,0.6172236,0.4733761,0.67621547,0.5721014,0.6720849,0.41883639,0.59267044,0.8714748,0.59125596,0.14251108,0.78200525,0.78606665,0.7834786,0.22295989,malasana
0.30553398,0.49453843,0.28447366,0.512868,0.28441972,0.47422755,0.2958918,0.53899664,0.29481435,0.45828128,0.414185,0.5799483,0.42357612,0.41700956,0.58855546,0.64506114,0.5892373,0.35612446,0.5777983,0.5240377,0.5721798,0.48181525,0.7078106,0.5369136,0.71069074,0.44659758,0.5481946,0.6738878,0.5514335,0.3195398,0.7547699,0.60390174,0.75761956,0.39688328,malasana
0.41426998,0.48935455,0.38373443,0.51278996,0.38401505,0.46389836,0.36957675,0.5403572,0.3708064,0.43170458,0.486095,0.60867774,0.4947677,0.3720456,0.670025,0.68809044,0.6756685,0.29135424,0.7031734,0.5303321,0.6973421,0.43750548,0.8116698,0.55585074,0.8186115,0.43676662,0.65201503,0.74892265,0.66565555,0.24085954,0.87937075,0.6457414,0.8837046,0.34776634,malasana
0.32189775,0.5094512,0.29478276,0.5202497,0.2958296,0.48618758,0.2920683,0.5205636,0.29231396,0.44568053,0.40245947,0.5564635,0.41180062,0.39265928,0.58301306,0.60933596,0.59842855,0.3394685,0.621241,0.4959489,0.6294081,0.46782792,0.75561255,0.5111934,0.75743425,0.41806024,0.5350011,0.6454958,0.5286268,0.30863822,0.79898417,0.60629076,0.80581456,0.3508664,malasana
0.4335178,0.70896435,0.41801786,0.6967725,0.41645885,0.69789135,0.42545915,0.6570569,0.42499998,0.6534739,0.50873345,0.6394952,0.51056314,0.6390312,0.6195244,0.6968123,0.62848806,0.69979846,0.583028,0.7176542,0.5817448,0.7230438,0.7279198,0.5258994,0.73617107,0.5301446,0.6131731,0.69276416,0.62030923,0.6917614,0.7683767,0.61231935,0.78087723,0.60619384,malasana
0.32173648,0.50731236,0.29435346,0.5192732,0.2952101,0.48437214,0.29173073,0.52090436,0.29142925,0.4448801,0.40232882,0.5552365,0.4097158,0.39258993,0.5834327,0.6080946,0.5976053,0.34005737,0.62163514,0.49560833,0.63052773,0.46825638,0.7578282,0.51082665,0.75894237,0.41831708,0.53370017,0.64467275,0.52776885,0.30810717,0.80076426,0.606155,0.8045385,0.35039884,malasana
